priority,source_file_path,file_type,reason,recommended_action,safe_to_auto_process,needs_human_review
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/RCN_discovery/radius_spatial_count_kmeans_k17/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_RCN/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_RCN/new/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_RCN/old/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_RCN/old/RCN_functionalization/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_RCN/old/RCN_proportion_by_zone/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_RCN/old/RCN_proportions_by_condition/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_RCN/old/RCN_proportions_by_condition/boxplot/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_RCN/old/Scripts/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_RCN/old/var_by_distance/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_RCN/old/var_by_distance_selected/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_RCN/old/var_by_distance_selected/nonFA/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_sectioning/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_sectioning/Celltype_proportions/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_sectioning/Celltype_proportions/AG_FAvsNonFA/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_sectioning/Celltype_proportions/AG_FAvsNonFA/functional_markers/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_sectioning/Celltype_proportions/FA_BMT/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_sectioning/Celltype_proportions/FA_BMT/functional_markers/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_sectioning/Celltype_proportions/FA_HNvsAG/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_sectioning/Celltype_proportions/FA_HNvsAG/functional_markers/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_sectioning/Celltype_proportions/FAvsNonFA/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_sectioning/Celltype_proportions/FAvsNonFA/functional_markers/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_sectioning/Celltype_proportions/HN_FAvsNonFA/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_sectioning/Celltype_proportions/HN_FAvsNonFA/functional_markers/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_sectioning/Celltype_proportions/HNvsAG/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_sectioning/Celltype_proportions/HNvsAG/functional_markers/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_sectioning/Celltype_proportions/NonFA_HNvsAG/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_sectioning/Celltype_proportions/NonFA_HNvsAG/functional_markers/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_sectioning/Density/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_sectioning/Density/NonFAvsFA/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_sectioning/Log ratio/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_sectioning/Log ratio/NonFAvsFA/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/Spatial_sectioning/Log ratio/NonFAvsFA/all_celltypes/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/foldchange/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/foldchange/comparative_boxplots/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/group_comparisons/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/group_comparisons/density/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/group_comparisons/density/RCN/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/group_comparisons/density/celltypes/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/heatmaps/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/heatmaps/density/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/3. Data & figures/Figures & visualization/Plots_paper/markers/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/4. Meetings & updates/Presentations/2022/Presentation/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/5. Writing & dissemination/Conference material/FCF 2024 (North Carolina)/Presentations/Figuras/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/5. Writing & dissemination/Conference material/FCF 2024 (North Carolina)/Presentations/Figuras/._.DS_Store,.ds_store,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/3_FA-20260602T171547Z-3-001/3_FA/5. Writing & dissemination/Conference material/FCF 2024 (North Carolina)/Presentations/Recortes/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/4_CellCycle/Data & Figures/Data/1. t-CycIF/4_10-Expansion_tCycIF/ Batches for CyCIF.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/4_CellCycle/Data & Figures/Data/1. t-CycIF/4_10-Expansion_tCycIF/2025-09-09 Sample selection for expansion CyCIF 4_10.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/4_CellCycle/Data & Figures/Data/1. t-CycIF/4_10-Expansion_tCycIF/Channels_for_quantification.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/4_CellCycle/Data & Figures/Data/1. t-CycIF/4_10-Expansion_tCycIF/Channels_for_quantification_S032_S091.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/4_CellCycle/Data & Figures/Data/1. t-CycIF/4_10-Expansion_tCycIF/Risk mitigation plan.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/4_CellCycle/Data & Figures/Data/1. t-CycIF/4_10-Expansion_tCycIF/p27 evaluation.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/4_CellCycle/Data & Figures/Data/1. t-CycIF/4_4 - PRITTI cohort experiment/4_4-experimental_files/2nd round experiment plan/4_2_CellCycle_second_exp.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/4_CellCycle/Data & Figures/Data/1. t-CycIF/4_4 - PRITTI cohort experiment/4_4-experimental_files/2nd round experiment plan/Cell_cycle_project2 - Panel ideas.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/4_CellCycle/Data & Figures/Data/1. t-CycIF/4_4 - PRITTI cohort experiment/4_4-experimental_files/Background_ideas_and_purchases_for_4_4/Cellcycle_AntibodyPanel_CyCIF_and_purchase.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/4_CellCycle/Data & Figures/Data/1. t-CycIF/4_4 - PRITTI cohort experiment/4_4-experimental_files/Background_ideas_and_purchases_for_4_4/Inventory.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/4_CellCycle/Data & Figures/Data/1. t-CycIF/4_8-CC_Xenium/Potential antibodies to  be ordered.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/4_CellCycle/Data & Figures/Data/1. t-CycIF/Proj_4_010_Expansion_CycIF_Ab_validations_autoCycIF_template.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/4_CellCycle/Data & Figures/Data/4.Xenium/Copy of Auto_Proj_X_DONOTOVERWRITE_CycIF_template_AF.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/4_CellCycle/Data & Figures/Data/6. Deep Visual Proteomics/Chicago_Travel_Gantt_Chart_low_and_high_level_V2.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/4_CellCycle/Data & Figures/Data/6. Deep Visual Proteomics/Proj4_LCM_Pilot_NM.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/4_CellCycle/Management & planning/GANTT chart- Cell Cycle Project.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/4_CellCycle/Management & planning/GANTT chart- Nika_s Master_s thesis.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/4_CellCycle/Management & planning/Processing schedule.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/7_TLS/1. Management & Planning/GANTT chart- TLS project.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/7_TLS/2. Methods & Experiments/CycIF image processing report_TLS.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/7_TLS/2. Methods & Experiments/Protocols/tCycIF_milky spots/Possible markers for CycIF.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/7_TLS/3. Data & Figures/Data/Xenium/TLS-xenium-exploration.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/7_TLS/4. Meetings & Updates/Personal_notes/Hanna_ Timeline for Histolytics segmentation of H&E-slides.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/7_TLS/6. Archive/Other_files/05052025_Normal_omentum_HGSOC_Prospective_tissue_sample_details_WIKI.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/7_TLS/6. Archive/Other_files/GeoMx buffers and reagents as of 16.10.2024.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/7_TLS/6. Archive/Other_files/GeoMxDSPMorphologyMarkerReferenceList__Feb2025-PMR-10948-08.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/7_TLS/6. Archive/Other_files/TLSs in EyeMT batch1-3.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/8_iPDC_1.0-20260602T171624Z-3-001/8_iPDC_1.0/ORGANOID cultures/AACR_Ovacancer_2023/384w_Samples and drug info.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/8_iPDC_1.0-20260602T171624Z-3-001/8_iPDC_1.0/ORGANOID cultures/AACR_Ovacancer_2023/Färkkilä_poster_AACR_OvarianCancer_Oct2023_02-10-2023.pub,.pub,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/8_iPDC_1.0-20260602T171624Z-3-001/8_iPDC_1.0/ORGANOID cultures/AACR_Ovacancer_2023/Resistant samples_drugresponse image.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/8_iPDC_1.0-20260602T171624Z-3-001/8_iPDC_1.0/ORGANOID cultures/BCA-measurement omegel_June 2021.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/8_iPDC_1.0-20260602T171624Z-3-001/8_iPDC_1.0/ORGANOID cultures/Cell culture reagents.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/8_iPDC_1.0-20260602T171624Z-3-001/8_iPDC_1.0/ORGANOID cultures/Drug treatment layouts_2023.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/8_iPDC_1.0-20260602T171624Z-3-001/8_iPDC_1.0/ORGANOID cultures/Drugs.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/8_iPDC_1.0-20260602T171624Z-3-001/8_iPDC_1.0/ORGANOID cultures/IF samples.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/8_iPDC_1.0-20260602T171624Z-3-001/8_iPDC_1.0/ORGANOID cultures/ONCOSYS-OVA status of samples and organoids.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/8_iPDC_1.0-20260602T171624Z-3-001/8_iPDC_1.0/ORGANOID cultures/ORGANOID cultures.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/8_iPDC_1.0-20260602T171624Z-3-001/8_iPDC_1.0/ORGANOID cultures/Omentum gel preparations (protocols from Salo)/Copy of ONCOSYS-OVA Clean (tumor -free) OMENTUM omegel batches.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/8_iPDC_1.0-20260602T171624Z-3-001/8_iPDC_1.0/ORGANOID cultures/Status of_iPDC_imaging and analysis.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/8_iPDC_1.0-20260602T171624Z-3-001/8_iPDC_1.0/iPDC paper resubmission/iPDC new CyCIF results 2025/iPDC paper figure refs.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/9_EyeMT/1. Management and planning/EyeMT Timeline.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/9_EyeMT/2. Methods and experiments/Slide Names taken for CellCycle CyCIF experiment (Ada_Nika).xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/9_EyeMT/2. Methods and experiments/cycif/Image_processing_progress.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/9_EyeMT/2. Methods and experiments/geomx/EyeMT_Batch3_QC/Batch3_sequencing_samples.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/9_EyeMT/2. Methods and experiments/tcycif_guided_roi_selection/QC_of_ROIs_for_GeoMx.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/9_EyeMT/3. Data and figures/9_EyeMT_samples.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/9_EyeMT/6. Archive/Batch3_task_allocation_2024_25.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/RESEARCH MATERIALS/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/RESEARCH MATERIALS/Conference abstracts and materials/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/RESEARCH MATERIALS/Conference abstracts and materials/Introduction to multi-omics data integration and visualisation 2026_EMBL/Contents/Cytoscape_practice.zip,.zip,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/RESEARCH MATERIALS/PRESENTATIONS_and_POSTERS/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/RESEARCH MATERIALS/PRESENTATIONS_and_POSTERS/RPU Science day_2022-05-13/Science_Day_Poster_2022-05-11_.cdr,.cdr,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/FINPROVE-main/tCycIF/image processing pipeline/0_illumination_correction/Dockerfile,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/KRAS-main/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/KRAS-main/Codes/.DS_Store,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/SPACE-main/1_image_preprocessing/0_illumination_correction/Dockerfile,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/SPACE-main/2_phenotyping/input/logic_table3.xlsx,.xlsx,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/SPACEstat-main/.gitattributes,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/SPACEstat-main/SPACEstat/__pycache__/__init__.cpython-313.pyc,.pyc,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/SPACEstat-main/SPACEstat/__pycache__/__init__.cpython-38.pyc,.pyc,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/SPACEstat-main/SPACEstat/__pycache__/data.cpython-313.pyc,.pyc,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/SPACEstat-main/SPACEstat/__pycache__/data.cpython-38.pyc,.pyc,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/SPACEstat-main/SPACEstat/__pycache__/network.cpython-313.pyc,.pyc,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/SPACEstat-main/SPACEstat/__pycache__/network.cpython-38.pyc,.pyc,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/SPACEstat-main/SPACEstat/__pycache__/spatial.cpython-313.pyc,.pyc,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/SPACEstat-main/SPACEstat/__pycache__/spatial.cpython-38.pyc,.pyc,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/SPACEstat-main/SPACEstat/__pycache__/visualize.cpython-313.pyc,.pyc,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/SPACEstat-main/tests/__pycache__/test_analysis.cpython-38-pytest-7.2.2.pyc,.pyc,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/SPACEstat-main/tests/__pycache__/test_data.cpython-38-pytest-7.2.2.pyc,.pyc,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/cellcycle-main/Nika GeoMX data analysis/Data formating and exploration,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/cellcycle-main/README.mkd,.mkd,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/cellcycle-main/Xenium/.gitignore,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/cellcycle-main/tCycIF/01_Discovery_cohort/01_data_normalization_exploration/README,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/cellcycle-main/tCycIF/01_Discovery_cohort/02_cellcycle_metaclusters/PRIMUS/README,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/cellcycle-main/tCycIF/01_Discovery_cohort/02_cellcycle_metaclusters/cluster_exploration_snippets/README,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/cellcycle-main/tCycIF/01_Discovery_cohort/03_spatial_analysis/README,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/cellcycle-main/tCycIF/01_Discovery_cohort/03_spatial_analysis/__pycache__/scattermap.cpython-39.pyc,.pyc,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/cellcycle-main/tCycIF/02_Expansion_cohort/README.mrkd,.mrkd,not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/eyeMT-main/.gitignore,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/geomx-processing-main/.Rprofile,[no_ext],not_started,extract_text,True,False
high,/Users/debashishdeb/Downloads/OMEIA-AI/database/projects/project_scripts/geomx-processing-main/.gitignore,[no_ext],not_started,extract_text,True,False
